model_code|version_name|spec_category|spec_key|spec_value|spec_unit|source_document|source_url|source_page|source_bbox|source_block_id|confidence
VF 8 All New||An toàn & An ninh|Cảnh báo chống trộm|Có||vf8_all_new_brochure|https://static-cms-prod.vinfastauto.com/brochure/26052026/VF%208%20The%20he%20moi_Brochure_final%2020.05.pdf|6|[301.8, 660.9, 556.0, 675.2]|p06_b02|0.98
VF 8 All New||An toàn & An ninh|Tính năng khóa động cơ khi có trộm|Có||vf8_all_new_brochure|https://static-cms-prod.vinfastauto.com/brochure/26052026/VF%208%20The%20he%20moi_Brochure_final%2020.05.pdf|6|[301.8, 675.2, 556.0, 688.7]|p06_b02|0.98
VF 8 All New||An toàn & An ninh|Giám sát áp suất lốp|dTPMS||vf8_all_new_brochure|https://static-cms-prod.vinfastauto.com/brochure/26052026/VF%208%20The%20he%20moi_Brochure_final%2020.05.pdf|6|[301.8, 688.7, 556.0, 703.0]|p06_b02|0.98
VF 8 All New||An toàn & An ninh|Cảng đặt khẩn cấp|Trước và sau||vf8_all_new_brochure|https://static-cms-prod.vinfastauto.com/brochure/26052026/VF%208%20The%20he%20moi_Brochure_final%2020.05.pdf|6|[301.8, 703.0, 556.0, 717.3]|p06_b02|0.98
VF 8 All New||An toàn & An ninh|Xác định hành khách & Cảnh báo dây an toàn|Có||vf8_all_new_brochure|https://static-cms-prod.vinfastauto.com/brochure/26052026/VF%208%20The%20he%20moi_Brochure_final%2020.05.pdf|6|[301.8, 717.3, 556.0, 731.6]|p06_b02|0.98
VF 8 All New||Tính năng ADAS - Hỗ trợ lái tiêu chuẩn|Trợ lái trên cao tốc/di chuyển khi tắc đường|Có||vf8_all_new_brochure|https://static-cms-prod.vinfastauto.com/brochure/26052026/VF%208%20The%20he%20moi_Brochure_final%2020.05.pdf|7|[39.2, 116.2, 295.6, 131.3]|p07_b02|0.98
VF 8 All New||Tính năng ADAS - Hỗ trợ lái tiêu chuẩn|Tự động dừng trong trường hợp khẩn cấp|Có||vf8_all_new_brochure|https://static-cms-prod.vinfastauto.com/brochure/26052026/VF%208%20The%20he%20moi_Brochure_final%2020.05.pdf|7|[39.2, 131.3, 295.6, 145.6]|p07_b02|0.98
VF 8 All New||Tính năng ADAS - Hỗ trợ lái tiêu chuẩn|Ga tự động thích ứng|Có||vf8_all_new_brochure|https://static-cms-prod.vinfastauto.com/brochure/26052026/VF%208%20The%20he%20moi_Brochure_final%2020.05.pdf|7|[39.2, 145.6, 295.6, 160.0]|p07_b02|0.98
VF 8 All New||Tính năng ADAS - Hỗ trợ lái tiêu chuẩn|Nhận biết biển báo giao thông|Có||vf8_all_new_brochure|https://static-cms-prod.vinfastauto.com/brochure/26052026/VF%208%20The%20he%20moi_Brochure_final%2020.05.pdf|7|[39.2, 160.0, 295.6, 174.3]|p07_b02|0.98
VF 8 All New||Tính năng ADAS - Hỗ trợ lái tiêu chuẩn|Điều chỉnh tốc độ thông minh|Có||vf8_all_new_brochure|https://static-cms-prod.vinfastauto.com/brochure/26052026/VF%208%20The%20he%20moi_Brochure_final%2020.05.pdf|7|[39.2, 174.3, 295.6, 187.7]|p07_b02|0.98
VF 8 All New||Tính năng ADAS - Hỗ trợ làn đường|Cảnh báo chệch làn|Có||vf8_all_new_brochure|https://static-cms-prod.vinfastauto.com/brochure/26052026/VF%208%20The%20he%20moi_Brochure_final%2020.05.pdf|7|[39.2, 202.1, 295.6, 216.4]|p07_b02|0.98
VF 8 All New||Tính năng ADAS - Hỗ trợ làn đường|Hỗ trợ giữ làn|Có||vf8_all_new_brochure|https://static-cms-prod.vinfastauto.com/brochure/26052026/VF%208%20The%20he%20moi_Brochure_final%2020.05.pdf|7|[39.2, 216.4, 295.6, 230.7]|p07_b02|0.98
VF 8 All New||Tính năng ADAS - Hỗ trợ làn đường|Hỗ trợ giữ làn khẩn cấp|Có||vf8_all_new_brochure|https://static-cms-prod.vinfastauto.com/brochure/26052026/VF%208%20The%20he%20moi_Brochure_final%2020.05.pdf|7|[39.2, 230.7, 295.6, 243.3]|p07_b02|0.98
VF 8 All New||Tính năng ADAS - Trợ lái khi có nguy cơ va chạm|Phanh tự động khẩn cấp trước|Có||vf8_all_new_brochure|https://static-cms-prod.vinfastauto.com/brochure/26052026/VF%208%20The%20he%20moi_Brochure_final%2020.05.pdf|7|[39.2, 256.8, 295.6, 271.1]|p07_b02|0.98
VF 8 All New||Tính năng ADAS - Cảnh báo va chạm|Cảnh báo va chạm phía trước|Có||vf8_all_new_brochure|https://static-cms-prod.vinfastauto.com/brochure/26052026/VF%208%20The%20he%20moi_Brochure_final%2020.05.pdf|7|[39.2, 285.4, 295.6, 299.7]|p07_b02|0.98
VF 8 All New||Tính năng ADAS - Cảnh báo va chạm|Cảnh báo phương tiện cắt ngang phía sau|Có||vf8_all_new_brochure|https://static-cms-prod.vinfastauto.com/brochure/26052026/VF%208%20The%20he%20moi_Brochure_final%2020.05.pdf|7|[39.2, 299.7, 295.6, 313.2]|p07_b02|0.98
VF 8 All New||Tính năng ADAS - Cảnh báo va chạm|Cảnh báo điểm mù|Có||vf8_all_new_brochure|https://static-cms-prod.vinfastauto.com/brochure/26052026/VF%208%20The%20he%20moi_Brochure_final%2020.05.pdf|7|[39.2, 313.2, 295.6, 327.5]|p07_b02|0.98
VF 8 All New||Tính năng ADAS - Cảnh báo va chạm|Cảnh báo mở cửa|Có||vf8_all_new_brochure|https://static-cms-prod.vinfastauto.com/brochure/26052026/VF%208%20The%20he%20moi_Brochure_final%2020.05.pdf|7|[39.2, 327.5, 295.6, 341.0]|p07_b02|0.98
VF 8 All New||Tính năng ADAS - Hỗ trợ đỗ xe tiêu chuẩn|Camera 360|Có||vf8_all_new_brochure|https://static-cms-prod.vinfastauto.com/brochure/26052026/VF%208%20The%20he%20moi_Brochure_final%2020.05.pdf|7|[39.2, 355.3, 295.6, 369.6]|p07_b02|0.98
VF 8 All New||Tính năng ADAS - Hỗ trợ đỗ xe tiêu chuẩn|Cảm biến đỗ xe phía trước|Có||vf8_all_new_brochure|https://static-cms-prod.vinfastauto.com/brochure/26052026/VF%208%20The%20he%20moi_Brochure_final%2020.05.pdf|7|[39.2, 369.6, 295.6, 383.1]|p07_b02|0.98
VF 8 All New||Tính năng ADAS - Hỗ trợ đỗ xe tiêu chuẩn|Cảm biến đỗ xe phía sau|Có||vf8_all_new_brochure|https://static-cms-prod.vinfastauto.com/brochure/26052026/VF%208%20The%20he%20moi_Brochure_final%2020.05.pdf|7|[39.2, 383.1, 295.6, 397.4]|p07_b02|0.98
VF 8 All New||Tính năng ADAS - Hỗ trợ khác|Đèn chiếu xa tự động|Có||vf8_all_new_brochure|https://static-cms-prod.vinfastauto.com/brochure/26052026/VF%208%20The%20he%20moi_Brochure_final%2020.05.pdf|7|[39.2, 410.8, 295.6, 425.2]|p07_b02|0.98
VF 8 All New||Trợ lý ảo - Hướng dẫn sử dụng và xử lý khi có sự cố|Tư vấn cách thức sử dụng và vận hành xe hiệu quả|Có||vf8_all_new_brochure|https://static-cms-prod.vinfastauto.com/brochure/26052026/VF%208%20The%20he%20moi_Brochure_final%2020.05.pdf|7|[39.2, 469.8, 295.6, 484.1]|p07_b02|0.98
VF 8 All New||Trợ lý ảo - Hướng dẫn sử dụng và xử lý khi có sự cố|Tư vấn tình trạng xe và hỗ trợ xử lý sự cố|Có||vf8_all_new_brochure|https://static-cms-prod.vinfastauto.com/brochure/26052026/VF%208%20The%20he%20moi_Brochure_final%2020.05.pdf|7|[39.2, 484.1, 295.6, 497.6]|p07_b02|0.98
